"","var1","var2","var3","var4","var5","Assault"
"1",1.2506596483376,1.02295779369301,0.464588002996371,0.685716752193299,-0.00568788162865723,186.6
"2",-0.443358677271106,-0.759522692856821,2.44712757632809,-1.39269169592321,2.93658646992977,171.23
"3",-0.0903848967195509,-0.799207828208793,-0.346753991948185,-0.548320121043517,-0.433557340572013,242.16
"4",-0.98283809310691,0.511026206102049,-0.721285447331933,-0.85861707172514,0.327444816051617,102.04
"5",0.299079934343296,-0.802519335520236,1.49069854169147,-0.60740900814526,0.449563283266042,160.45
"6",-0.321337084347522,0.751062412022945,0.782310121726851,-0.841531653675494,0.184017706983291,310.76
"7",-0.181408362054407,0.772488414944882,0.185004846703505,0.70345034515581,0.313792614154507,111.83
"8",2.49841972315929,-0.554641447347256,-0.403726526200749,0.557564402552331,0.352677711155494,163.79
"9",-1.04645310258772,0.724744567356074,-0.102563112545517,-1.2291217245784,-0.468745077908832,128.52
"10",1.50982811410729,-0.350655286705847,-0.474399303885839,-0.263823461841986,-0.465896035993386,130.27
"11",0.0623860438008439,-1.13251119071536,-1.61647487990128,-1.04275934899297,1.09184856965455,97.33
"12",0.0757903908971089,-0.550378845816973,-2.04370701834645,-0.982798366979246,-1.23903388042656,226.95
"13",-0.190081671022805,-1.09388137086701,1.08691154579328,-0.966145882718593,0.000910213656943201,125.58
"14",0.904333514644657,0.0263055486486177,0.277845056960315,0.907947371601389,-0.149489521796177,151.44
"15",-1.65234103555658,-1.06014017795101,1.09096587482809,0.0637400178348398,0.127270750627854,94
"16",-0.740246212298518,-0.128220429174424,-1.23822556625797,-0.140280746621985,-0.1584067566629,188.07
"17",0.941513131402223,0.502569065562238,0.93580578470384,0.887307057011983,-1.04078327341979,243.62
"18",-0.820487839107649,1.3639662521021,-1.98979959310491,-0.729845991415124,-0.0889438768407761,118.48
"19",0.595193231867338,0.0593030332487651,0.670448753408787,-1.42956884234135,0.798839459889644,105.35
"20",0.0716064725696869,1.44467218348969,1.78746149308111,0.0152644201676625,0.135140476226794,123.3
"21",1.1792947952587,1.06375093758083,-1.46195789226889,0.544217775604816,1.14284859819764,103.44
"22",1.59069796252418,-0.983664119290412,-1.11186314616685,1.85336322013854,0.439715545505733,302.44
"23",0.647037730554417,0.792714556755068,1.21906170137348,-0.611400185539818,-0.00482186909754281,130.83
"24",-0.817267347356529,-0.209168129353148,1.61483045223421,-0.236915658069201,-0.197028122129708,55.8
"25",0.159293607644693,-0.304574613322265,0.0771365023338494,0.520825540866028,0.816749876902481,38.97
"26",1.14847087300861,0.760781285534546,-0.967788518564972,0.111907101041805,-0.462366132879078,128.62
"27",1.6988440069535,-1.05242908727957,-0.0179958485641596,-0.308265698500361,-1.59056870579006,13.21
"28",-0.380134077694851,-1.25374492335581,1.12384674807688,0.471134395143984,0.412619546193288,230.46
"29",1.31578275157499,0.0712296778501319,-1.35212049598022,0.440374869814602,-0.422837502698265,138.15
"30",-0.194297833961573,-2.72918299391743,0.399154802882809,1.19447270602792,-0.477144594135203,223.68
"31",-1.17169167041784,0.830190392677314,0.848313259614923,0.00547623372044989,1.13588053638274,282.73
"32",-0.840722046141851,0.766842429793694,0.954342540883221,0.992029218287358,-0.697756118135367,181.01
"33",0.410576347060602,1.12436007063441,0.903050048240859,-0.411580129017444,-0.8871174527434,132.08
"34",0.277384163637164,1.17056086648364,-1.03285316787092,-1.18966249695418,0.0856232794882329,191.42
"35",-0.892686215754495,-0.276265397593224,0.897704479693435,0.503216560716701,-0.214240409474301,194.52
"36",0.722289878485284,0.795273405663954,-1.49545177166043,-1.28658234850836,-0.672929891807859,27.62
"37",-1.25233453767673,-1.82462146078928,0.722849249145263,0.718199797151287,0.369245766449486,303.7
"38",1.02545499334711,1.01757364194314,-0.186711342333464,-0.84634451952596,-0.226749085091889,132.26
"39",0.555162021800501,-0.0365914706772765,0.253533961485637,0.338600726012303,1.33973710359895,203.57
"40",-0.568821084460221,1.81733858341343,-0.213928179075663,-0.592407208861473,0.0563562777226315,57.34
"41",2.27809499172072,-2.04518515187877,2.11525612731314,1.20132385675756,-0.251856920634144,45.49
"42",-0.115277470374979,-1.11145461718426,-0.392120894496052,-0.218430885503648,-1.29354324162139,144.17
"43",-0.409901958323163,1.30631292661584,0.478167309211402,0.845698162513805,-0.954436241667609,55.46
"44",-1.30029215877455,-1.22398305210263,-1.19016946704452,-2.44182451224662,0.0110258888249876,130.59
"45",-0.769610992589259,0.489194832200896,-0.818157226958432,0.180927397766406,3.29903324937804,184.28
"46",-0.726923674390232,-0.71740770904639,-2.77219603947916,1.44701091224692,1.05145941608434,202.39
"47",-1.16598701115424,-0.800201492307788,-0.390899394280531,2.3638361954262,-0.38522637665834,204.74
"48",1.38839878420616,0.272099172845118,0.97439133540197,1.21930866938083,-0.472743656394313,56.1
"49",1.51272591620053,0.563864294075608,-0.466555067074912,1.52097211529901,-1.78792039488611,297.73
"50",-0.903939206834839,0.654763893059725,0.133837640136938,1.36900971747503,2.60084227904732,94.74
"51",-0.456736185993008,0.298869048140373,-0.279428179587852,-1.03285003625008,0.301852897936804,186.6
"52",0.429515323642648,1.32120483571442,-0.325842182077452,-0.32412219506281,-1.2386373606527,171.23
"53",-0.343530008623189,-1.34800668081743,-0.226390636505331,-0.335461245449574,1.32038960979695,242.16
"54",-1.22660934584389,1.2078324445014,-0.37202267966763,0.698173550872986,0.70361721518782,102.04
"55",-0.502087365768474,0.771302084021197,1.14086020114413,-0.950679916140098,0.983313528155751,160.45
"56",0.896978584779865,-1.70901497987749,-0.269991202123418,0.957717966262945,-0.638366175811204,310.76
"57",-0.213059836015842,0.670437226225497,0.793359679445577,-1.36479560080018,-0.258525352260527,111.83
"58",0.614725812955645,-1.04459900503268,-0.585643986157188,0.890110295251449,0.0303277605567646,163.79
"59",0.0144000272265497,0.401903804347205,0.593776361722818,-1.47675253329886,0.475962224538724,128.52
"60",1.80836263742968,-0.833529702834172,0.782223367914401,-0.103484550155773,-1.50851893789678,130.27
"61",0.443828639344646,0.314786336536445,-1.28941274511683,-0.575272966632396,-0.0413095656857657,97.33
"62",-1.75379773269849,0.62332561832803,0.393281337007568,-0.0811274993320424,-0.516458444139095,226.95
"63",0.855111474110318,0.271019012738073,0.0798656632040955,0.121757112883403,0.753443193883031,125.58
"64",0.913351543794233,1.5347196012539,-0.708561460955457,-0.934864256631123,0.396195073516339,151.44
"65",-0.154733924525119,-0.275971318323472,0.584648582229952,-1.7277511431251,-2.87252025053328,94
"66",1.41170436414447,-0.255858164364092,-0.625383698003804,-2.87802480246691,-1.29629809611816,188.07
"67",0.293786418966837,-0.272580667811553,1.44843403551157,0.932686915120341,-0.0731937296429983,243.62
"68",0.224338435009178,0.699164493867263,0.136974817011907,-1.15039049192006,-2.20269090601093,118.48
"69",1.15981014320421,-0.163667253409455,-0.240220665780218,1.49109304572143,1.78589619119057,105.35
"70",0.922729476412098,0.370411910418944,-0.485765658147133,-0.0835893045219387,0.382444009420062,123.3
"71",0.457784292787875,-0.697601454811803,-0.924364237160655,0.462598693128388,-1.11495991414077,103.44
"72",-0.704090577542187,0.821770201363383,1.42444246169004,0.0781585723619294,1.81887522146556,302.44
"73",-0.591291761058023,1.28738591702365,-0.204221238545282,-1.5043337212476,0.73398566012376,130.83
"74",-0.216486870654256,-0.173419913287819,1.7493812591575,-1.36681223786071,0.532288150422775,55.8
"75",1.96854743972463,0.987027328410957,0.451383925380234,0.471945222469499,-0.71742071046097,38.97
"76",-1.84739086119877,0.745779499896203,-0.694511903041951,0.151319008167952,0.825084203445105,128.62
"77",-0.53255752119401,1.16200117064996,1.06266603987153,1.99511464831621,3.68201311402803,13.21
"78",-0.296385531665827,-0.494201013763272,0.855346727058988,0.867888064868019,-0.738548849197578,230.46
"79",0.514157229165242,0.321293369297813,-1.57390092566963,0.483885532656569,-0.457956634876709,138.15
"80",0.0917068755214566,0.78357151571193,1.23637206061244,-0.383430477886847,0.121602982130063,223.68
"81",-0.694553484038796,0.475120943228503,-1.23240686888506,1.09622168623221,1.17830182239043,282.73
"82",-1.36275382555561,1.1197389904141,0.59177361397249,0.620763345722468,1.05151841173117,181.01
"83",-0.747079264378984,1.17677525799547,-0.694764000883224,-0.116105870021387,0.420097682692379,132.08
"84",0.715286097063493,0.814184831531124,-0.0302847285771467,0.417211486279422,0.64909633412597,191.42
"85",-0.107817806516399,1.52875375336787,-1.57239807034733,-0.637279031021133,-1.1413371579878,194.52
"86",0.299382841462717,-1.29380570701975,0.646334241648519,-0.904145294883816,1.00656958659058,27.62
"87",1.3953794695559,2.74068602541176,0.819971423972258,0.352818428323807,-2.13557338708272,303.7
"88",-1.67882285329462,-1.27407997182635,0.597241095104789,0.307979295721609,-1.31241701174727,132.26
"89",1.55091561344361,-1.41937869695158,0.588873264364508,0.863914761000875,0.850134087246179,203.57
"90",0.273821906197827,-0.910146119179643,0.771098380162916,0.980573736062463,-0.303413644284552,57.34
"91",-0.36366839273352,-0.254577540654293,0.526569453132922,0.165294006107374,0.824659432873169,45.49
"92",-0.760431768967095,0.556383541252787,-0.20978259563505,1.0171558017727,-0.85308931340332,144.17
"93",1.50845268034299,0.638150272229343,0.613554682317406,1.23062830062517,0.471766434288009,55.46
"94",-0.533912177765081,-0.199963231171067,2.11939421274084,0.787013031146714,-1.2118518527651,130.59
"95",1.31131665877754,-0.276569964972804,0.841712924596068,0.480685355801751,-0.278327833476107,184.28
"96",-1.09278852913759,1.54475888611986,0.172288529927776,-0.29926506905881,0.876841097589672,202.39
"97",0.55660146740522,-0.780415701101713,-0.2947114063738,0.789879829173203,0.538076227987462,204.74
"98",-0.636698513746176,-1.08448383241457,-0.4888870053764,-0.555626103247386,0.228046604094764,56.1
"99",-0.541903008080704,-0.15735820190166,0.0848659973522467,0.386529478354182,1.8654234536808,297.73
"100",0.0476995469046554,-0.508413418042327,1.07738641150901,-1.01563638144295,-0.610909357073446,94.74
"101",1.09348446747853,-0.652656622223685,-1.05648337560322,-1.76081196926854,-0.795057876666235,186.6
"102",0.272273830615744,-0.2996918991781,-0.168265667939969,-0.6707382865076,-0.204598092068092,171.23
"103",0.444673443231545,0.860327094348933,-0.175462785640552,0.391777750242001,0.926462738820371,242.16
"104",1.24796959119836,-2.27822387657567,-0.773490294686694,1.73316163410277,-0.505028411316483,102.04
"105",-0.575897180728399,-1.19047943662449,-1.08564272989136,0.210130728294772,0.280043531674087,160.45
"106",-0.292642253992642,-0.650065085920099,0.153896024078416,0.846362404313495,-0.00662022574233936,310.76
"107",-1.71128399016202,-0.602910967501754,0.118648406161868,0.389230221865223,0.65099052332843,111.83
"108",-0.611938310253162,0.622670483723529,0.783988534845357,-0.814368082766083,1.71441473835002,163.79
"109",-2.03947410535836,-0.782715916581139,-0.133545819271457,-1.74238806458945,-1.9397058303742,128.52
"110",0.322222621047727,-0.854751521659063,-1.52295540249073,1.25629588121909,0.212687367213913,130.27
"111",-0.961026513400049,0.41708951974142,-0.621830417142457,-0.277910100179166,0.339725729597977,97.33
"112",1.5279790005552,0.69712664727791,0.725646638110596,-0.740951673300262,0.407468578057067,226.95
"113",0.0782526576353649,1.31711775525069,-0.620192345971663,-0.941614622292873,-1.01926959406644,125.58
"114",0.00932058741642966,0.106569131219016,0.163976771469803,0.16216097095211,0.0640503915283505,151.44
"115",-0.126428119952921,0.675611836913557,-1.393739418876,0.144141247125989,0.686926859493693,94
"116",1.08149947340917,3.07989533210472,0.959197986906009,-0.674799166546283,0.958665357389011,188.07
"117",1.06693468667494,1.07162267109353,-0.366457809228443,-0.709478719713774,-0.985067443146692,243.62
"118",0.515145646820197,1.29454147394328,0.990140428595434,-1.15416379388434,1.73288919095642,118.48
"119",1.26958007549669,-0.0240088061798843,0.749624271130552,1.01904225931261,-0.997582030358574,105.35
"120",-0.0342826829569542,0.385047777415703,-1.33462379080461,-0.467446843281901,-1.23819101312175,123.3
"121",-0.397929864435704,0.670948344927711,1.23326590443258,0.542579877637962,-0.326204392302062,103.44
"122",0.200375042081225,-1.810649577754,-0.370563946120315,0.146843173701002,1.09612749837148,302.44
"123",1.28918169830101,0.0604423142208327,-0.267629494267208,-1.37756378992919,0.599600880561734,130.83
"124",2.23186941345284,0.215591563038928,0.969487995810455,0.407872173724202,-1.85391728622879,55.8
"125",-0.651171092764618,-0.0361885122345231,-0.585391930677323,0.182206112638903,1.18413828450177,38.97
"126",0.394060834586853,0.783528373391836,-0.329203488250525,-1.19038465965842,-0.0105501937627401,128.62
"127",-1.15648369598376,0.607618213953216,0.707407531185324,-0.313100173753617,0.0498912178225123,13.21
"128",1.29899332768626,-0.171946056640963,0.548223808872149,0.708580770127469,0.569734362044493,230.46
"129",-0.490515927823556,0.129570642667508,-2.23559894713427,-0.781410579292174,-1.54289493304127,138.15
"130",0.731406223456766,-0.130415925886936,1.036564389747,0.989668985071841,-1.08579795818377,223.68
"131",-0.656468923645959,-1.7076551299363,-0.248427349657159,0.548657326636771,0.659984795956511,282.73
"132",0.303920607367166,0.325067218188756,-0.463009955669965,2.55072887680132,-0.84183915842904,181.01
"133",-1.87254430496285,1.45138876772773,1.94000276777262,-0.481168391092316,0.331185115045162,132.08
"134",-0.0367800873229022,0.20431306338658,-0.560073782548644,1.53917143400936,0.1532120632344,191.42
"135",1.65155764533433,0.211375161241636,-0.456021905485361,-1.1564372806271,0.267952529144097,194.52
"136",0.523846325908825,-1.11106711033785,-1.34711433335539,0.202945209145593,0.0919383548294787,27.62
"137",2.09268604691962,-0.630109217467213,0.702346587848093,-0.229213379121303,2.22786581861027,303.7
"138",0.607533269429051,-0.768552335097646,0.229699478525319,-1.09071737111278,-0.141351527371277,132.26
"139",0.884320416986471,-0.137557292081383,1.10680658517248,-0.195950204118806,-0.556273461042559,203.57
"140",-1.10271726204366,0.182055495435772,-1.37381244975942,-0.196237215806283,1.26838111065466,57.34
"141",0.144621664056477,0.104463974900644,-0.75643687485328,1.87067190974154,-0.439605650038575,45.49
"142",0.744675102597352,-1.57109678629769,-0.0493674053153915,-0.60482945753588,-0.283393699680914,144.17
"143",-1.48860472698764,0.265664912936195,0.0737370789962157,-0.665922774189474,-1.07736099466705,55.46
"144",-0.0992125189841707,-0.450943283462685,0.417921423486886,-0.507199879502802,0.531486388196752,130.59
"145",-0.492855475195032,0.741839305385565,0.681211204680566,-0.0563394343207541,-0.367551209563342,184.28
"146",-0.0150279149271112,0.120352282924553,-1.08480744670714,-0.0164664414255701,0.607797926084712,202.39
"147",-0.830164472352564,-0.00920598369022755,-0.113389042847557,-0.846223834754523,-1.03467239052489,204.74
"148",-0.263539335535234,0.807900451290813,-1.01125675706129,-0.335747007700863,1.49339054326948,56.1
"149",1.28960710647506,0.232463804108073,-0.911835678219119,1.66019750805782,-0.748740672218373,297.73
"150",-0.535701133957569,-1.10612694109019,0.0678149703504342,0.245179264451339,-0.247790159107254,94.74
"151",-1.20302184253393,-0.161922745859802,0.955826729846512,-1.4517637860939,0.921860840818626,186.6
"152",-1.73281864781368,1.14475848454797,0.418469397944339,0.213336708376283,-0.560821049569371,171.23
"153",0.276950209108941,0.265723699139437,-0.918361517296798,1.07942471240813,0.17561398108863,242.16
"154",-1.83525964128342,-0.32989025325507,-0.101140075011971,0.83583510745768,-0.487538913761588,102.04
"155",-0.21944453157286,-0.858134948388748,-1.02899519531331,0.01106262058664,-1.07429303121916,160.45
"156",-0.360463403470327,1.87649351928298,-0.360317653678372,1.55759710604411,-0.586531401371051,310.76
"157",0.739090504887902,0.435158397860398,-0.255939993036801,0.636238723661948,0.93978105727512,111.83
"158",-0.179322056200819,0.904232505817839,0.0318709399741882,1.4429864923983,2.02407251196522,163.79
"159",-1.17139489735382,-0.805881019382035,0.36523172826803,0.26559785363701,1.33969247235226,128.52
"160",-0.418772381595911,0.219196691233876,-1.09702786858718,0.0382389139806625,0.0651680796138495,130.27
"161",0.890075471902882,-1.54149642215791,-0.536701671286411,-1.54317531072652,-0.0472252423589529,97.33
"162",0.10298039841714,0.460848285185904,0.399853750136198,0.879408636324298,0.876977524508638,226.95
"163",0.56276632565819,1.57751734622826,0.717899754209067,-0.150270865326365,-0.122123373430437,125.58
"164",1.67444175983405,-0.921561481212612,-1.03787796499655,-0.911711457917451,-0.420286032933562,151.44
"165",1.25194991129651,-0.959728191761047,-0.0382523823031313,-0.457836688716781,-1.50601515560809,94
"166",0.512463929688524,-0.492108326485572,-0.603121137319925,-1.15079753409231,0.645097641113397,188.07
